name
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='曼海姆大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='复旦大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='密歇根州立大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='上海交通大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='英属哥伦比亚大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='新加坡管理大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='卡耐基梅隆大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='清华大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='多伦多大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='兰卡斯特大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='北京大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='波士顿大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='澳洲国立大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='杜克大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='康奈尔大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='南洋理工大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='帝国理工学院 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='莫纳什大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='加州大学洛杉矶分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='耶鲁大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='悉尼大学 '>"
